,economy,time,CC.EST
13575,TON,YR1990,
13576,TON,YR1991,
13577,TON,YR1992,
13578,TON,YR1993,
13579,TON,YR1994,
13580,TON,YR1995,
13581,TON,YR1996,
13582,TON,YR1997,
13583,TON,YR1998,
13584,TON,YR1999,
13585,TON,YR2000,
13586,TON,YR2001,
13587,TON,YR2002,
13588,TON,YR2003,
13589,TON,YR2004,0.0892193168401718
13590,TON,YR2005,-1.35349369049072
13591,TON,YR2006,-1.37763321399689
13592,TON,YR2007,-1.05548179149628
13593,TON,YR2008,-0.679467141628265
13594,TON,YR2009,-0.676430940628052
13595,TON,YR2010,-0.303076356649399
13596,TON,YR2011,-0.320604383945465
13597,TON,YR2012,-0.298795193433762
13598,TON,YR2013,-0.259107977151871
13599,TON,YR2014,-0.273024380207062
13600,TON,YR2015,-0.460351884365082
13601,TON,YR2016,-0.453665733337402
13602,TON,YR2017,-0.17983216047287
13603,TON,YR2018,-0.0709535777568817
13604,TON,YR2019,-0.329820722341537
13605,TON,YR2020,-0.344353854656219
13606,TON,YR2021,-0.428654044866562
13607,TON,YR2022,-0.420627415180206
13608,TSA,YR1960,
13609,TSA,YR1961,
13610,TSA,YR1962,
13611,TSA,YR1963,
13612,TSA,YR1964,
13613,TSA,YR1965,
13614,TSA,YR1966,
13615,TSA,YR1967,
13616,TSA,YR1968,
13617,TSA,YR1969,
13618,TSA,YR1970,
13619,TSA,YR1971,
13620,TSA,YR1972,
13621,TSA,YR1973,
13622,TSA,YR1974,
13623,TSA,YR1975,
13624,TSA,YR1976,
13625,TSA,YR1977,
13626,TSA,YR1978,
13627,TSA,YR1979,
13628,TSA,YR1980,
13629,TSA,YR1981,
13630,TSA,YR1982,
13631,TSA,YR1983,
13632,TSA,YR1984,
13633,TSA,YR1985,
13634,TSA,YR1986,
13635,TSA,YR1987,
13636,TSA,YR1988,
13637,TSA,YR1989,
13638,TSA,YR1990,
13639,TSA,YR1991,
13640,TSA,YR1992,
13641,TSA,YR1993,
13642,TSA,YR1994,
13643,TSA,YR1995,
13644,TSA,YR1996,
13645,TSA,YR1997,
13646,TSA,YR1998,
13647,TSA,YR1999,
13648,TSA,YR2000,
13649,TSA,YR2001,
13650,TSA,YR2002,
13651,TSA,YR2003,
13652,TSA,YR2004,
13653,TSA,YR2005,
13654,TSA,YR2006,
13655,TSA,YR2007,
13656,TSA,YR2008,
13657,TSA,YR2009,
13658,TSA,YR2010,
13659,TSA,YR2011,
13660,TSA,YR2012,
13661,TSA,YR2013,
13662,TSA,YR2014,
13663,TSA,YR2015,
13664,TSA,YR2016,
13665,TSA,YR2017,
13666,TSA,YR2018,
13667,TSA,YR2019,
13668,TSA,YR2020,
13669,TSA,YR2021,
13670,TSA,YR2022,
13671,TSS,YR1960,
13672,TSS,YR1961,
13673,TSS,YR1962,
13674,TSS,YR1963,
13675,TSS,YR1964,
13676,TSS,YR1965,
13677,TSS,YR1966,
13678,TSS,YR1967,
13679,TSS,YR1968,
13680,TSS,YR1969,
13681,TSS,YR1970,
13682,TSS,YR1971,
13683,TSS,YR1972,
13684,TSS,YR1973,
13685,TSS,YR1974,
13686,TSS,YR1975,
13687,TSS,YR1976,
13688,TSS,YR1977,
13689,TSS,YR1978,
13690,TSS,YR1979,
13691,TSS,YR1980,
13692,TSS,YR1981,
13693,TSS,YR1982,
13694,TSS,YR1983,
13695,TSS,YR1984,
13696,TSS,YR1985,
13697,TSS,YR1986,
13698,TSS,YR1987,
13699,TSS,YR1988,
13700,TSS,YR1989,
13701,TSS,YR1990,
13702,TSS,YR1991,
13703,TSS,YR1992,
13704,TSS,YR1993,
13705,TSS,YR1994,
13706,TSS,YR1995,
13707,TSS,YR1996,
13708,TSS,YR1997,
13709,TSS,YR1998,
13710,TSS,YR1999,
13711,TSS,YR2000,
13712,TSS,YR2001,
13713,TSS,YR2002,
13714,TSS,YR2003,
13715,TSS,YR2004,
13716,TSS,YR2005,
13717,TSS,YR2006,
13718,TSS,YR2007,
13719,TSS,YR2008,
13720,TSS,YR2009,
13721,TSS,YR2010,
13722,TSS,YR2011,
13723,TSS,YR2012,
13724,TSS,YR2013,
13725,TSS,YR2014,
13726,TSS,YR2015,
13727,TSS,YR2016,
13728,TSS,YR2017,
13729,TSS,YR2018,
13730,TSS,YR2019,
13731,TSS,YR2020,
13732,TSS,YR2021,
13733,TSS,YR2022,
13734,TTO,YR1960,
13735,TTO,YR1961,
13736,TTO,YR1962,
13737,TTO,YR1963,
13738,TTO,YR1964,
13739,TTO,YR1965,
13740,TTO,YR1966,
13741,TTO,YR1967,
13742,TTO,YR1968,
13743,TTO,YR1969,
13744,TTO,YR1970,
13745,TTO,YR1971,
13746,TTO,YR1972,
13747,TTO,YR1973,
13748,TTO,YR1974,
13749,TTO,YR1975,
13750,TTO,YR1976,
13751,TTO,YR1977,
13752,TTO,YR1978,
13753,TTO,YR1979,
13754,TTO,YR1980,
13755,TTO,YR1981,
13756,TTO,YR1982,
13757,TTO,YR1983,
13758,TTO,YR1984,
13759,TTO,YR1985,
13760,TTO,YR1986,
13761,TTO,YR1987,
13762,TTO,YR1988,
13763,TTO,YR1989,
13764,TTO,YR1990,
13765,TTO,YR1991,
13766,TTO,YR1992,
13767,TTO,YR1993,
13768,TTO,YR1994,
13769,TTO,YR1995,
13770,TTO,YR1996,0.901226282119751
13771,TTO,YR1997,
13772,TTO,YR1998,0.661800384521484
13773,TTO,YR1999,
13774,TTO,YR2000,0.345016211271286
13775,TTO,YR2001,
13776,TTO,YR2002,0.03129792958498
13777,TTO,YR2003,0.0605971701443195
13778,TTO,YR2004,-0.0189415775239468
13779,TTO,YR2005,0.0196533296257257
13780,TTO,YR2006,-0.125168323516846
13781,TTO,YR2007,-0.0488396696746349
13782,TTO,YR2008,-0.0788561478257179
13783,TTO,YR2009,-0.0540622100234032
13784,TTO,YR2010,-0.208101376891136
13785,TTO,YR2011,-0.135050490498543
13786,TTO,YR2012,-0.182379499077797
13787,TTO,YR2013,-0.252770155668259
13788,TTO,YR2014,-0.46440914273262
13789,TTO,YR2015,-0.365086168050766
13790,TTO,YR2016,-0.303454995155334
13791,TTO,YR2017,-0.393393129110336
13792,TTO,YR2018,-0.37933874130249
13793,TTO,YR2019,-0.256702780723572
13794,TTO,YR2020,-0.160587027668953
13795,TTO,YR2021,-0.299970984458923
13796,TTO,YR2022,-0.37968635559082
13797,TUN,YR1960,
13798,TUN,YR1961,
13799,TUN,YR1962,
13800,TUN,YR1963,
13801,TUN,YR1964,
13802,TUN,YR1965,
13803,TUN,YR1966,
13804,TUN,YR1967,
13805,TUN,YR1968,
13806,TUN,YR1969,
13807,TUN,YR1970,
13808,TUN,YR1971,
13809,TUN,YR1972,
13810,TUN,YR1973,
13811,TUN,YR1974,
13812,TUN,YR1975,
13813,TUN,YR1976,
13814,TUN,YR1977,
13815,TUN,YR1978,
13816,TUN,YR1979,
13817,TUN,YR1980,
13818,TUN,YR1981,
13819,TUN,YR1982,
13820,TUN,YR1983,
13821,TUN,YR1984,
13822,TUN,YR1985,
13823,TUN,YR1986,
13824,TUN,YR1987,
13825,TUN,YR1988,
13826,TUN,YR1989,
13827,TUN,YR1990,
13828,TUN,YR1991,
13829,TUN,YR1992,
13830,TUN,YR1993,
13831,TUN,YR1994,
13832,TUN,YR1995,
13833,TUN,YR1996,-0.533678114414215
13834,TUN,YR1997,
13835,TUN,YR1998,-0.433107793331146
13836,TUN,YR1999,
13837,TUN,YR2000,-0.394928753376007
13838,TUN,YR2001,
13839,TUN,YR2002,0.283649951219559
13840,TUN,YR2003,0.123504690825939
13841,TUN,YR2004,0.0678435117006302
13842,TUN,YR2005,-0.0780683010816574
13843,TUN,YR2006,-0.0125321475788951
13844,TUN,YR2007,-0.109465233981609
13845,TUN,YR2008,-0.165581718087196
13846,TUN,YR2009,-0.0791570097208023
13847,TUN,YR2010,-0.118834763765335
13848,TUN,YR2011,-0.0224449206143618
13849,TUN,YR2012,-0.0336579568684101
13850,TUN,YR2013,-0.0413553081452847
13851,TUN,YR2014,-0.0187257844954729
13852,TUN,YR2015,-0.0769509747624397
13853,TUN,YR2016,-0.162973880767822
13854,TUN,YR2017,-0.159313708543777
13855,TUN,YR2018,-0.113984152674675
13856,TUN,YR2019,-0.140877202153206
13857,TUN,YR2020,-0.11665365844965
13858,TUN,YR2021,-0.263698995113373
13859,TUN,YR2022,-0.251350313425064
13860,TUR,YR1960,
13861,TUR,YR1961,
13862,TUR,YR1962,
13863,TUR,YR1963,
13864,TUR,YR1964,
13865,TUR,YR1965,
13866,TUR,YR1966,
13867,TUR,YR1967,
13868,TUR,YR1968,
13869,TUR,YR1969,
13870,TUR,YR1970,
13871,TUR,YR1971,
13872,TUR,YR1972,
13873,TUR,YR1973,
13874,TUR,YR1974,
13875,TUR,YR1975,
13876,TUR,YR1976,
13877,TUR,YR1977,
13878,TUR,YR1978,
13879,TUR,YR1979,
13880,TUR,YR1980,
13881,TUR,YR1981,
13882,TUR,YR1982,
13883,TUR,YR1983,
13884,TUR,YR1984,
13885,TUR,YR1985,
13886,TUR,YR1986,
13887,TUR,YR1987,
13888,TUR,YR1988,
13889,TUR,YR1989,
13890,TUR,YR1990,
13891,TUR,YR1991,
13892,TUR,YR1992,
13893,TUR,YR1993,
13894,TUR,YR1994,
13895,TUR,YR1995,
13896,TUR,YR1996,-0.148073524236679
13897,TUR,YR1997,
13898,TUR,YR1998,-0.354077637195587
13899,TUR,YR1999,
13900,TUR,YR2000,-0.258079946041107
13901,TUR,YR2001,
13902,TUR,YR2002,-0.570128738880157
13903,TUR,YR2003,-0.209118396043777
13904,TUR,YR2004,-0.19190439581871
13905,TUR,YR2005,-0.0352728292346001
13906,TUR,YR2006,0.0266746040433645
13907,TUR,YR2007,0.11251862347126
13908,TUR,YR2008,0.115325570106506
13909,TUR,YR2009,0.087655708193779
13910,TUR,YR2010,0.0254152249544859
13911,TUR,YR2011,0.0382425226271153
13912,TUR,YR2012,0.161344781517982
13913,TUR,YR2013,0.0917898043990135
13914,TUR,YR2014,-0.134037971496582
13915,TUR,YR2015,-0.161285012960434
13916,TUR,YR2016,-0.198886200785637
13917,TUR,YR2017,-0.208401128649712
13918,TUR,YR2018,-0.351102501153946
13919,TUR,YR2019,-0.325625747442245
13920,TUR,YR2020,-0.361126631498337
13921,TUR,YR2021,-0.407550573348999
13922,TUR,YR2022,-0.467645317316055
13923,TUV,YR1960,
13924,TUV,YR1961,
13925,TUV,YR1962,
13926,TUV,YR1963,
13927,TUV,YR1964,
13928,TUV,YR1965,
13929,TUV,YR1966,
13930,TUV,YR1967,
13931,TUV,YR1968,
13932,TUV,YR1969,
13933,TUV,YR1970,
13934,TUV,YR1971,
13935,TUV,YR1972,
13936,TUV,YR1973,
13937,TUV,YR1974,
13938,TUV,YR1975,
13939,TUV,YR1976,
13940,TUV,YR1977,
13941,TUV,YR1978,
13942,TUV,YR1979,
13943,TUV,YR1980,
13944,TUV,YR1981,
13945,TUV,YR1982,
13946,TUV,YR1983,
13947,TUV,YR1984,
13948,TUV,YR1985,
13949,TUV,YR1986,
13950,TUV,YR1987,
13951,TUV,YR1988,
13952,TUV,YR1989,
13953,TUV,YR1990,
13954,TUV,YR1991,
13955,TUV,YR1992,
13956,TUV,YR1993,
13957,TUV,YR1994,
13958,TUV,YR1995,
13959,TUV,YR1996,
13960,TUV,YR1997,
13961,TUV,YR1998,
13962,TUV,YR1999,
13963,TUV,YR2000,
13964,TUV,YR2001,
13965,TUV,YR2002,
13966,TUV,YR2003,
13967,TUV,YR2004,0.791444957256317
13968,TUV,YR2005,-0.120893590152264
13969,TUV,YR2006,-0.104157447814941
13970,TUV,YR2007,-0.240319490432739
13971,TUV,YR2008,-0.21752493083477
13972,TUV,YR2009,-0.219170406460762
13973,TUV,YR2010,-0.259419351816177
13974,TUV,YR2011,-0.266759753227234
13975,TUV,YR2012,-0.345227032899857
13976,TUV,YR2013,-0.393216013908386
13977,TUV,YR2014,0.0276108961552382
13978,TUV,YR2015,0.00584867876023054
13979,TUV,YR2016,0.0554391071200371
13980,TUV,YR2017,0.0694240033626556
13981,TUV,YR2018,0.0511946864426136
13982,TUV,YR2019,0.386845588684082
13983,TUV,YR2020,0.484758734703064
13984,TUV,YR2021,0.660916447639465
13985,TUV,YR2022,0.651753723621368
13986,TZA,YR1960,
13987,TZA,YR1961,
13988,TZA,YR1962,
13989,TZA,YR1963,
13990,TZA,YR1964,
13991,TZA,YR1965,
13992,TZA,YR1966,
13993,TZA,YR1967,
13994,TZA,YR1968,
13995,TZA,YR1969,
13996,TZA,YR1970,
13997,TZA,YR1971,
13998,TZA,YR1972,
13999,TZA,YR1973,
14000,TZA,YR1974,
14001,TZA,YR1975,
14002,TZA,YR1976,
14003,TZA,YR1977,
14004,TZA,YR1978,
14005,TZA,YR1979,
14006,TZA,YR1980,
14007,TZA,YR1981,
14008,TZA,YR1982,
14009,TZA,YR1983,
14010,TZA,YR1984,
14011,TZA,YR1985,
14012,TZA,YR1986,
14013,TZA,YR1987,
14014,TZA,YR1988,
14015,TZA,YR1989,
14016,TZA,YR1990,
14017,TZA,YR1991,
14018,TZA,YR1992,
14019,TZA,YR1993,
14020,TZA,YR1994,
14021,TZA,YR1995,
14022,TZA,YR1996,-0.702762424945831
14023,TZA,YR1997,
14024,TZA,YR1998,-0.803637623786926
14025,TZA,YR1999,
14026,TZA,YR2000,-0.810984015464783
14027,TZA,YR2001,
14028,TZA,YR2002,-0.840931594371796
14029,TZA,YR2003,-0.734542429447174
14030,TZA,YR2004,-0.565569579601288
14031,TZA,YR2005,-0.607605695724487
14032,TZA,YR2006,-0.228577166795731
14033,TZA,YR2007,-0.335751265287399
14034,TZA,YR2008,-0.416348159313202
14035,TZA,YR2009,-0.447849065065384
14036,TZA,YR2010,-0.542279362678528
14037,TZA,YR2011,-0.603359639644623
14038,TZA,YR2012,-0.764619529247284
14039,TZA,YR2013,-0.780951321125031
14040,TZA,YR2014,-0.761074304580688
14041,TZA,YR2015,-0.709463357925415
14042,TZA,YR2016,-0.531090378761292
14043,TZA,YR2017,-0.487049072980881
14044,TZA,YR2018,-0.47571074962616
14045,TZA,YR2019,-0.423007667064667
14046,TZA,YR2020,-0.408919662237167
14047,TZA,YR2021,-0.39690038561821
14048,TZA,YR2022,-0.341099858283997
14049,UGA,YR1960,
14050,UGA,YR1961,
14051,UGA,YR1962,
14052,UGA,YR1963,
14053,UGA,YR1964,
14054,UGA,YR1965,
14055,UGA,YR1966,
14056,UGA,YR1967,
14057,UGA,YR1968,
14058,UGA,YR1969,
14059,UGA,YR1970,
14060,UGA,YR1971,
14061,UGA,YR1972,
14062,UGA,YR1973,
14063,UGA,YR1974,
14064,UGA,YR1975,
14065,UGA,YR1976,
14066,UGA,YR1977,
14067,UGA,YR1978,
14068,UGA,YR1979,
14069,UGA,YR1980,
14070,UGA,YR1981,
14071,UGA,YR1982,
14072,UGA,YR1983,
14073,UGA,YR1984,
14074,UGA,YR1985,
14075,UGA,YR1986,
14076,UGA,YR1987,
14077,UGA,YR1988,
14078,UGA,YR1989,
14079,UGA,YR1990,
14080,UGA,YR1991,
14081,UGA,YR1992,
14082,UGA,YR1993,
14083,UGA,YR1994,
14084,UGA,YR1995,
14085,UGA,YR1996,-0.723757088184357
14086,UGA,YR1997,
14087,UGA,YR1998,-0.989971041679382
14088,UGA,YR1999,
14089,UGA,YR2000,-1.02819049358368
14090,UGA,YR2001,
14091,UGA,YR2002,-1.02573943138123
14092,UGA,YR2003,-0.948509097099304
14093,UGA,YR2004,-0.811878681182861
14094,UGA,YR2005,-0.833648562431335
14095,UGA,YR2006,-0.787619292736053
14096,UGA,YR2007,-0.825754582881927
14097,UGA,YR2008,-0.840163767337799
14098,UGA,YR2009,-0.909787476062775
14099,UGA,YR2010,-0.923493564128876
14100,UGA,YR2011,-0.936401605606079
14101,UGA,YR2012,-1.00157511234283
14102,UGA,YR2013,-1.05594646930695
14103,UGA,YR2014,-1.09737718105316
14104,UGA,YR2015,-1.08107650279999
14105,UGA,YR2016,-1.08622479438782
14106,UGA,YR2017,-1.06967091560364
14107,UGA,YR2018,-1.05088365077972
14108,UGA,YR2019,-1.17657923698425
14109,UGA,YR2020,-1.06807589530945
14110,UGA,YR2021,-1.03053748607635
14111,UGA,YR2022,-1.04179608821869
14112,UKR,YR1960,
14113,UKR,YR1961,
14114,UKR,YR1962,
14115,UKR,YR1963,
14116,UKR,YR1964,
14117,UKR,YR1965,
14118,UKR,YR1966,
14119,UKR,YR1967,
14120,UKR,YR1968,
14121,UKR,YR1969,
14122,UKR,YR1970,
14123,UKR,YR1971,
14124,UKR,YR1972,
14125,UKR,YR1973,
14126,UKR,YR1974,
14127,UKR,YR1975,
14128,UKR,YR1976,
14129,UKR,YR1977,
14130,UKR,YR1978,
14131,UKR,YR1979,
14132,UKR,YR1980,
14133,UKR,YR1981,
14134,UKR,YR1982,
14135,UKR,YR1983,
14136,UKR,YR1984,
14137,UKR,YR1985,
14138,UKR,YR1986,
14139,UKR,YR1987,
14140,UKR,YR1988,
14141,UKR,YR1989,
14142,UKR,YR1990,
14143,UKR,YR1991,
14144,UKR,YR1992,
14145,UKR,YR1993,
14146,UKR,YR1994,
14147,UKR,YR1995,
14148,UKR,YR1996,-1.11013698577881
14149,UKR,YR1997,
14150,UKR,YR1998,-1.25820994377136
14151,UKR,YR1999,
14152,UKR,YR2000,-1.11060929298401
14153,UKR,YR2001,
14154,UKR,YR2002,-1.09139394760132
14155,UKR,YR2003,-0.966655313968658
14156,UKR,YR2004,-0.979341566562653
14157,UKR,YR2005,-0.740642905235291
14158,UKR,YR2006,-0.772781848907471
14159,UKR,YR2007,-0.820174932479858
14160,UKR,YR2008,-0.862514138221741
14161,UKR,YR2009,-1.07173681259155
14162,UKR,YR2010,-1.03196251392365
14163,UKR,YR2011,-1.0867133140564
14164,UKR,YR2012,-1.11753916740417
14165,UKR,YR2013,-1.17626178264618
14166,UKR,YR2014,-1.02434241771698
14167,UKR,YR2015,-1.03894805908203
14168,UKR,YR2016,-0.866792738437653
14169,UKR,YR2017,-0.831375658512115
14170,UKR,YR2018,-0.921201884746552
14171,UKR,YR2019,-0.800242602825165
14172,UKR,YR2020,-0.831856071949005
14173,UKR,YR2021,-0.786468088626862
14174,UKR,YR2022,-0.633566200733185
14175,UMC,YR1960,
14176,UMC,YR1961,
14177,UMC,YR1962,
14178,UMC,YR1963,
14179,UMC,YR1964,
14180,UMC,YR1965,
14181,UMC,YR1966,
14182,UMC,YR1967,
14183,UMC,YR1968,
14184,UMC,YR1969,
14185,UMC,YR1970,
14186,UMC,YR1971,
14187,UMC,YR1972,
14188,UMC,YR1973,
14189,UMC,YR1974,
14190,UMC,YR1975,
14191,UMC,YR1976,
14192,UMC,YR1977,
14193,UMC,YR1978,
14194,UMC,YR1979,
14195,UMC,YR1980,
14196,UMC,YR1981,
14197,UMC,YR1982,
14198,UMC,YR1983,
14199,UMC,YR1984,
14200,UMC,YR1985,
14201,UMC,YR1986,
14202,UMC,YR1987,
14203,UMC,YR1988,
14204,UMC,YR1989,
14205,UMC,YR1990,
14206,UMC,YR1991,
14207,UMC,YR1992,
14208,UMC,YR1993,
14209,UMC,YR1994,
14210,UMC,YR1995,
14211,UMC,YR1996,
14212,UMC,YR1997,
14213,UMC,YR1998,
14214,UMC,YR1999,
14215,UMC,YR2000,
14216,UMC,YR2001,
14217,UMC,YR2002,
14218,UMC,YR2003,
14219,UMC,YR2004,
14220,UMC,YR2005,
14221,UMC,YR2006,
14222,UMC,YR2007,
14223,UMC,YR2008,
14224,UMC,YR2009,
14225,UMC,YR2010,
14226,UMC,YR2011,
14227,UMC,YR2012,
14228,UMC,YR2013,
14229,UMC,YR2014,
14230,UMC,YR2015,
14231,UMC,YR2016,
14232,UMC,YR2017,
14233,UMC,YR2018,
14234,UMC,YR2019,
14235,UMC,YR2020,
14236,UMC,YR2021,
14237,UMC,YR2022,
14238,URY,YR1960,
14239,URY,YR1961,
14240,URY,YR1962,
14241,URY,YR1963,
14242,URY,YR1964,
14243,URY,YR1965,
14244,URY,YR1966,
14245,URY,YR1967,
14246,URY,YR1968,
14247,URY,YR1969,
14248,URY,YR1970,
14249,URY,YR1971,
14250,URY,YR1972,
14251,URY,YR1973,
14252,URY,YR1974,
14253,URY,YR1975,
14254,URY,YR1976,
14255,URY,YR1977,
14256,URY,YR1978,
14257,URY,YR1979,
14258,URY,YR1980,
14259,URY,YR1981,
14260,URY,YR1982,
14261,URY,YR1983,
14262,URY,YR1984,
14263,URY,YR1985,
14264,URY,YR1986,
14265,URY,YR1987,
14266,URY,YR1988,
14267,URY,YR1989,
14268,URY,YR1990,
14269,URY,YR1991,
14270,URY,YR1992,
14271,URY,YR1993,
14272,URY,YR1994,
14273,URY,YR1995,
14274,URY,YR1996,1.12499630451202
14275,URY,YR1997,
14276,URY,YR1998,1.07573640346527
14277,URY,YR1999,
14278,URY,YR2000,0.957407116889954
14279,URY,YR2001,
14280,URY,YR2002,0.945743262767792
14281,URY,YR2003,1.10140347480774
14282,URY,YR2004,0.894058406352997
14283,URY,YR2005,1.08176851272583
14284,URY,YR2006,1.13004350662231
14285,URY,YR2007,1.28093576431274
14286,URY,YR2008,1.34595167636871
14287,URY,YR2009,1.25000429153442
14288,URY,YR2010,1.29770147800446
14289,URY,YR2011,1.28997790813446
14290,URY,YR2012,1.37811684608459
14291,URY,YR2013,1.39721250534058
14292,URY,YR2014,1.38839173316956
14293,URY,YR2015,1.3007630109787
14294,URY,YR2016,1.24710404872894
14295,URY,YR2017,1.25295603275299
14296,URY,YR2018,1.20734238624573
14297,URY,YR2019,1.19540309906006
14298,URY,YR2020,1.3649343252182
14299,URY,YR2021,1.5862535238266
14300,URY,YR2022,1.61052799224854
14301,USA,YR1960,
14302,USA,YR1961,
14303,USA,YR1962,
14304,USA,YR1963,
14305,USA,YR1964,
14306,USA,YR1965,
14307,USA,YR1966,
14308,USA,YR1967,
14309,USA,YR1968,
14310,USA,YR1969,
14311,USA,YR1970,
14312,USA,YR1971,
14313,USA,YR1972,
14314,USA,YR1973,
14315,USA,YR1974,
14316,USA,YR1975,
14317,USA,YR1976,
14318,USA,YR1977,
14319,USA,YR1978,
14320,USA,YR1979,
14321,USA,YR1980,
14322,USA,YR1981,
14323,USA,YR1982,
14324,USA,YR1983,
14325,USA,YR1984,
14326,USA,YR1985,
14327,USA,YR1986,
14328,USA,YR1987,
14329,USA,YR1988,
14330,USA,YR1989,
14331,USA,YR1990,
14332,USA,YR1991,
14333,USA,YR1992,
14334,USA,YR1993,
14335,USA,YR1994,
14336,USA,YR1995,
14337,USA,YR1996,1.57104122638702
14338,USA,YR1997,
14339,USA,YR1998,1.54939877986908
14340,USA,YR1999,
14341,USA,YR2000,1.60359740257263
14342,USA,YR2001,
14343,USA,YR2002,1.87359666824341
14344,USA,YR2003,1.7044905424118
14345,USA,YR2004,1.81070196628571
14346,USA,YR2005,1.53672695159912
14347,USA,YR2006,1.34489262104034
14348,USA,YR2007,1.37706923484802
14349,USA,YR2008,1.43763339519501
14350,USA,YR2009,1.28647637367249
14351,USA,YR2010,1.26525807380676
14352,USA,YR2011,1.26211905479431
14353,USA,YR2012,1.40279400348663
14354,USA,YR2013,1.305992603302
14355,USA,YR2014,1.37168157100677
14356,USA,YR2015,1.35833406448364
14357,USA,YR2016,1.33147585391998
14358,USA,YR2017,1.34039711952209
14359,USA,YR2018,1.29267823696136
14360,USA,YR2019,1.18073284626007
14361,USA,YR2020,1.03821742534637
14362,USA,YR2021,1.01972794532776
14363,USA,YR2022,1.10425877571106
14364,UZB,YR1960,
14365,UZB,YR1961,
14366,UZB,YR1962,
14367,UZB,YR1963,
14368,UZB,YR1964,
14369,UZB,YR1965,
14370,UZB,YR1966,
14371,UZB,YR1967,
14372,UZB,YR1968,
14373,UZB,YR1969,
14374,UZB,YR1970,
14375,UZB,YR1971,
14376,UZB,YR1972,
14377,UZB,YR1973,
14378,UZB,YR1974,
14379,UZB,YR1975,
14380,UZB,YR1976,
14381,UZB,YR1977,
14382,UZB,YR1978,
14383,UZB,YR1979,
14384,UZB,YR1980,
14385,UZB,YR1981,
14386,UZB,YR1982,
14387,UZB,YR1983,
14388,UZB,YR1984,
14389,UZB,YR1985,
14390,UZB,YR1986,
14391,UZB,YR1987,
14392,UZB,YR1988,
14393,UZB,YR1989,
14394,UZB,YR1990,
14395,UZB,YR1991,
14396,UZB,YR1992,
14397,UZB,YR1993,
14398,UZB,YR1994,
14399,UZB,YR1995,
14400,UZB,YR1996,-1.1288206577301
14401,UZB,YR1997,
14402,UZB,YR1998,-1.13465404510498
14403,UZB,YR1999,
14404,UZB,YR2000,-1.08041477203369
14405,UZB,YR2001,
14406,UZB,YR2002,-0.96473890542984
14407,UZB,YR2003,-0.91487193107605
14408,UZB,YR2004,-1.06881201267242
14409,UZB,YR2005,-1.22963762283325
14410,UZB,YR2006,-1.01633596420288
14411,UZB,YR2007,-1.03378558158875
14412,UZB,YR2008,-1.06285727024078
14413,UZB,YR2009,-1.27607345581055
14414,UZB,YR2010,-1.30798542499542
14415,UZB,YR2011,-1.38756489753723
14416,UZB,YR2012,-1.31068003177643
14417,UZB,YR2013,-1.2730427980423
14418,UZB,YR2014,-1.1944442987442
14419,UZB,YR2015,-1.28529608249664
14420,UZB,YR2016,-1.19976401329041
14421,UZB,YR2017,-1.18751633167267
14422,UZB,YR2018,-1.08239960670471
14423,UZB,YR2019,-1.04689145088196
14424,UZB,YR2020,-1.07281696796417
14425,UZB,YR2021,-0.829331040382385
14426,UZB,YR2022,-0.757623434066772
14427,VCT,YR1960,
14428,VCT,YR1961,
14429,VCT,YR1962,
14430,VCT,YR1963,
14431,VCT,YR1964,
14432,VCT,YR1965,
14433,VCT,YR1966,
14434,VCT,YR1967,
14435,VCT,YR1968,
14436,VCT,YR1969,
14437,VCT,YR1970,
14438,VCT,YR1971,
14439,VCT,YR1972,
14440,VCT,YR1973,
14441,VCT,YR1974,
14442,VCT,YR1975,
14443,VCT,YR1976,
14444,VCT,YR1977,
14445,VCT,YR1978,
14446,VCT,YR1979,
14447,VCT,YR1980,
14448,VCT,YR1981,
14449,VCT,YR1982,
14450,VCT,YR1983,
14451,VCT,YR1984,
14452,VCT,YR1985,
14453,VCT,YR1986,
14454,VCT,YR1987,
14455,VCT,YR1988,
14456,VCT,YR1989,
14457,VCT,YR1990,
14458,VCT,YR1991,
14459,VCT,YR1992,
14460,VCT,YR1993,
14461,VCT,YR1994,
14462,VCT,YR1995,
14463,VCT,YR1996,
14464,VCT,YR1997,
14465,VCT,YR1998,
14466,VCT,YR1999,
14467,VCT,YR2000,
14468,VCT,YR2001,
14469,VCT,YR2002,
14470,VCT,YR2003,
14471,VCT,YR2004,0.276366174221039
14472,VCT,YR2005,1.08485698699951
14473,VCT,YR2006,0.959533631801605
14474,VCT,YR2007,0.988939225673676
14475,VCT,YR2008,1.12754082679749
14476,VCT,YR2009,1.13620400428772
14477,VCT,YR2010,1.06810534000397
14478,VCT,YR2011,1.08552253246307
14479,VCT,YR2012,0.969306468963623
14480,VCT,YR2013,0.956631362438202
14481,VCT,YR2014,0.690833389759064
14482,VCT,YR2015,0.656603634357452
14483,VCT,YR2016,0.674878418445587
14484,VCT,YR2017,0.708770871162415
14485,VCT,YR2018,0.743708729743958
14486,VCT,YR2019,0.760439336299896
14487,VCT,YR2020,0.797710955142975
14488,VCT,YR2021,0.774260222911835
14489,VCT,YR2022,0.756104052066803
14490,VEN,YR1960,
14491,VEN,YR1961,
14492,VEN,YR1962,
14493,VEN,YR1963,
14494,VEN,YR1964,
14495,VEN,YR1965,
14496,VEN,YR1966,
14497,VEN,YR1967,
14498,VEN,YR1968,
14499,VEN,YR1969,
