,continent,date,location,total_cases,total_deaths,median_age,female_smokers,male_smokers,life_expectancy,total_vaccinations,new_vaccinations,people_vaccinated,human_development_index,population
5260,South America,2022-09-17,Argentina,9697763.0,129830.0,31.9,16.2,27.7,76.67,109622708.0,4228.0,41336268.0,0.845,45510324.0
5261,South America,2022-09-18,Argentina,9703938.0,129855.0,31.9,16.2,27.7,76.67,109624266.0,1558.0,41336332.0,0.845,45510324.0
5262,South America,2022-09-19,Argentina,9703938.0,129855.0,31.9,16.2,27.7,76.67,109646039.0,21773.0,41337662.0,0.845,45510324.0
5263,South America,2022-09-20,Argentina,9703938.0,129855.0,31.9,16.2,27.7,76.67,109667586.0,21547.0,41339208.0,0.845,45510324.0
5264,South America,2022-09-21,Argentina,9703938.0,129855.0,31.9,16.2,27.7,76.67,109685249.0,17663.0,41340475.0,0.845,45510324.0
5265,South America,2022-09-22,Argentina,9703938.0,129855.0,31.9,16.2,27.7,76.67,109709510.0,24261.0,41341977.0,0.845,45510324.0
5266,South America,2022-09-23,Argentina,9703938.0,129855.0,31.9,16.2,27.7,76.67,109734093.0,24583.0,41343572.0,0.845,45510324.0
5267,South America,2022-09-24,Argentina,9703938.0,129855.0,31.9,16.2,27.7,76.67,109737817.0,3724.0,41343749.0,0.845,45510324.0
5268,South America,2022-09-25,Argentina,9708420.0,129897.0,31.9,16.2,27.7,76.67,109739284.0,1467.0,41343781.0,0.845,45510324.0
5269,South America,2022-09-26,Argentina,9708420.0,129897.0,31.9,16.2,27.7,76.67,109760369.0,21085.0,41345267.0,0.845,45510324.0
5270,South America,2022-09-27,Argentina,9708420.0,129897.0,31.9,16.2,27.7,76.67,109779563.0,19194.0,41346628.0,0.845,45510324.0
5271,South America,2022-09-28,Argentina,9708420.0,129897.0,31.9,16.2,27.7,76.67,109797444.0,17881.0,41347891.0,0.845,45510324.0
5272,South America,2022-09-29,Argentina,9708420.0,129897.0,31.9,16.2,27.7,76.67,109816608.0,19164.0,41349249.0,0.845,45510324.0
5273,South America,2022-09-30,Argentina,9708420.0,129897.0,31.9,16.2,27.7,76.67,109836002.0,19394.0,41350543.0,0.845,45510324.0
5274,South America,2022-10-01,Argentina,9708420.0,129897.0,31.9,16.2,27.7,76.67,109838842.0,2840.0,41350837.0,0.845,45510324.0
5275,South America,2022-10-02,Argentina,9711355.0,129937.0,31.9,16.2,27.7,76.67,109839604.0,762.0,41350903.0,0.845,45510324.0
5276,South America,2022-10-03,Argentina,9711355.0,129937.0,31.9,16.2,27.7,76.67,109855946.0,16342.0,41352339.0,0.845,45510324.0
5277,South America,2022-10-04,Argentina,9711355.0,129937.0,31.9,16.2,27.7,76.67,109872289.0,16343.0,41353999.0,0.845,45510324.0
5278,South America,2022-10-05,Argentina,9711355.0,129937.0,31.9,16.2,27.7,76.67,109888310.0,16021.0,41355368.0,0.845,45510324.0
5279,South America,2022-10-06,Argentina,9711355.0,129937.0,31.9,16.2,27.7,76.67,109906734.0,18424.0,41356948.0,0.845,45510324.0
5280,South America,2022-10-07,Argentina,9711355.0,129937.0,31.9,16.2,27.7,76.67,109909362.0,2628.0,41357177.0,0.845,45510324.0
5281,South America,2022-10-08,Argentina,9711355.0,129937.0,31.9,16.2,27.7,76.67,109911259.0,1897.0,41357325.0,0.845,45510324.0
5282,South America,2022-10-09,Argentina,9713594.0,129958.0,31.9,16.2,27.7,76.67,109912048.0,789.0,41357381.0,0.845,45510324.0
5283,South America,2022-10-10,Argentina,9713594.0,129958.0,31.9,16.2,27.7,76.67,109913320.0,1272.0,41357503.0,0.845,45510324.0
5284,South America,2022-10-11,Argentina,9713594.0,129958.0,31.9,16.2,27.7,76.67,109927617.0,14297.0,41358795.0,0.845,45510324.0
5285,South America,2022-10-12,Argentina,9713594.0,129958.0,31.9,16.2,27.7,76.67,109941728.0,14111.0,41360152.0,0.845,45510324.0
5286,South America,2022-10-13,Argentina,9713594.0,129958.0,31.9,16.2,27.7,76.67,109955929.0,14201.0,41361486.0,0.845,45510324.0
5287,South America,2022-10-14,Argentina,9713594.0,129958.0,31.9,16.2,27.7,76.67,109970535.0,14606.0,41362870.0,0.845,45510324.0
5288,South America,2022-10-15,Argentina,9715464.0,129970.0,31.9,16.2,27.7,76.67,109972674.0,2139.0,41363027.0,0.845,45510324.0
5289,South America,2022-10-16,Argentina,9715464.0,129970.0,31.9,16.2,27.7,76.67,109973050.0,376.0,41363048.0,0.845,45510324.0
5290,South America,2022-10-17,Argentina,9715464.0,129970.0,31.9,16.2,27.7,76.67,109985012.0,11962.0,41364147.0,0.845,45510324.0
5291,South America,2022-10-18,Argentina,9715464.0,129970.0,31.9,16.2,27.7,76.67,109998426.0,13414.0,41365486.0,0.845,45510324.0
5292,South America,2022-10-19,Argentina,9715464.0,129970.0,31.9,16.2,27.7,76.67,110012625.0,14199.0,41366886.0,0.845,45510324.0
5293,South America,2022-10-20,Argentina,9715464.0,129970.0,31.9,16.2,27.7,76.67,110027292.0,14667.0,41368229.0,0.845,45510324.0
5294,South America,2022-10-21,Argentina,9715464.0,129970.0,31.9,16.2,27.7,76.67,110043225.0,15933.0,41369799.0,0.845,45510324.0
5295,South America,2022-10-22,Argentina,9715464.0,129970.0,31.9,16.2,27.7,76.67,110045931.0,2706.0,41370035.0,0.845,45510324.0
5296,South America,2022-10-23,Argentina,9717546.0,129979.0,31.9,16.2,27.7,76.67,110046869.0,938.0,41370098.0,0.845,45510324.0
5297,South America,2022-10-24,Argentina,9717546.0,129979.0,31.9,16.2,27.7,76.67,110059816.0,12947.0,41371290.0,0.845,45510324.0
5298,South America,2022-10-25,Argentina,9717546.0,129979.0,31.9,16.2,27.7,76.67,110073275.0,13459.0,41372537.0,0.845,45510324.0
5299,South America,2022-10-26,Argentina,9717546.0,129979.0,31.9,16.2,27.7,76.67,110084508.0,11233.0,41373607.0,0.845,45510324.0
5300,South America,2022-10-27,Argentina,9717546.0,129979.0,31.9,16.2,27.7,76.67,110098114.0,13606.0,41374967.0,0.845,45510324.0
5301,South America,2022-10-28,Argentina,9717546.0,129979.0,31.9,16.2,27.7,76.67,110111339.0,13225.0,41376232.0,0.845,45510324.0
5302,South America,2022-10-29,Argentina,9717546.0,129979.0,31.9,16.2,27.7,76.67,110113103.0,1764.0,41376375.0,0.845,45510324.0
5303,South America,2022-10-30,Argentina,9718875.0,129991.0,31.9,16.2,27.7,76.67,110113482.0,379.0,41376405.0,0.845,45510324.0
5304,South America,2022-10-31,Argentina,9718875.0,129991.0,31.9,16.2,27.7,76.67,110125376.0,11894.0,41377443.0,0.845,45510324.0
5305,South America,2022-11-01,Argentina,9718875.0,129991.0,31.9,16.2,27.7,76.67,110139049.0,13673.0,41378463.0,0.845,45510324.0
5306,South America,2022-11-02,Argentina,9718875.0,129991.0,31.9,16.2,27.7,76.67,110154570.0,15521.0,41379371.0,0.845,45510324.0
5307,South America,2022-11-03,Argentina,9718875.0,129991.0,31.9,16.2,27.7,76.67,110174680.0,20110.0,41380558.0,0.845,45510324.0
5308,South America,2022-11-04,Argentina,9718875.0,129991.0,31.9,16.2,27.7,76.67,110199061.0,24381.0,41381977.0,0.845,45510324.0
5309,South America,2022-11-05,Argentina,9718875.0,129991.0,31.9,16.2,27.7,76.67,110203028.0,3967.0,41382163.0,0.845,45510324.0
5310,South America,2022-11-06,Argentina,9720232.0,130003.0,31.9,16.2,27.7,76.67,110207732.0,4704.0,41382199.0,0.845,45510324.0
5311,South America,2022-11-07,Argentina,9720232.0,130003.0,31.9,16.2,27.7,76.67,110232252.0,24520.0,41383244.0,0.845,45510324.0
5312,South America,2022-11-08,Argentina,9720232.0,130003.0,31.9,16.2,27.7,76.67,110257123.0,24871.0,41384417.0,0.845,45510324.0
5313,South America,2022-11-09,Argentina,9720232.0,130003.0,31.9,16.2,27.7,76.67,110284097.0,26974.0,41385625.0,0.845,45510324.0
5314,South America,2022-11-10,Argentina,9720232.0,130003.0,31.9,16.2,27.7,76.67,110309608.0,25511.0,41386881.0,0.845,45510324.0
5315,South America,2022-11-11,Argentina,9720232.0,130003.0,31.9,16.2,27.7,76.67,110337691.0,28083.0,41388136.0,0.845,45510324.0
5316,South America,2022-11-12,Argentina,9720232.0,130003.0,31.9,16.2,27.7,76.67,110341925.0,4234.0,41388341.0,0.845,45510324.0
5317,South America,2022-11-13,Argentina,9721718.0,130011.0,31.9,16.2,27.7,76.67,110343198.0,1273.0,41388377.0,0.845,45510324.0
5318,South America,2022-11-14,Argentina,9721718.0,130011.0,31.9,16.2,27.7,76.67,110369490.0,26292.0,41389443.0,0.845,45510324.0
5319,South America,2022-11-15,Argentina,9721718.0,130011.0,31.9,16.2,27.7,76.67,110396846.0,27356.0,41390557.0,0.845,45510324.0
5320,South America,2022-11-16,Argentina,9721718.0,130011.0,31.9,16.2,27.7,76.67,110422710.0,25864.0,41391593.0,0.845,45510324.0
5321,South America,2022-11-17,Argentina,9721718.0,130011.0,31.9,16.2,27.7,76.67,110446797.0,24087.0,41392537.0,0.845,45510324.0
5322,South America,2022-11-18,Argentina,9721718.0,130011.0,31.9,16.2,27.7,76.67,110471852.0,25055.0,41393541.0,0.845,45510324.0
5323,South America,2022-11-19,Argentina,9721718.0,130011.0,31.9,16.2,27.7,76.67,110476256.0,4404.0,41393659.0,0.845,45510324.0
5324,South America,2022-11-20,Argentina,9723924.0,130017.0,31.9,16.2,27.7,76.67,110477063.0,807.0,41393674.0,0.845,45510324.0
5325,South America,2022-11-21,Argentina,9723924.0,130017.0,31.9,16.2,27.7,76.67,110478817.0,1754.0,41393726.0,0.845,45510324.0
5326,South America,2022-11-22,Argentina,9723924.0,130017.0,31.9,16.2,27.7,76.67,110497602.0,18785.0,41394456.0,0.845,45510324.0
5327,South America,2022-11-23,Argentina,9723924.0,130017.0,31.9,16.2,27.7,76.67,110521666.0,24064.0,41395430.0,0.845,45510324.0
5328,South America,2022-11-24,Argentina,9723924.0,130017.0,31.9,16.2,27.7,76.67,110550297.0,28631.0,41396477.0,0.845,45510324.0
5329,South America,2022-11-25,Argentina,9723924.0,130017.0,31.9,16.2,27.7,76.67,110582491.0,32194.0,41397245.0,0.845,45510324.0
5330,South America,2022-11-26,Argentina,9723924.0,130017.0,31.9,16.2,27.7,76.67,110586590.0,4099.0,41397311.0,0.845,45510324.0
5331,South America,2022-11-27,Argentina,9727247.0,130025.0,31.9,16.2,27.7,76.67,110588292.0,1702.0,41397331.0,0.845,45510324.0
5332,South America,2022-11-28,Argentina,9727247.0,130025.0,31.9,16.2,27.7,76.67,110629114.0,40822.0,41398030.0,0.845,45510324.0
5333,South America,2022-11-29,Argentina,9727247.0,130025.0,31.9,16.2,27.7,76.67,110688929.0,59815.0,41398907.0,0.845,45510324.0
5334,South America,2022-11-30,Argentina,9727247.0,130025.0,31.9,16.2,27.7,76.67,110758468.0,69539.0,41399767.0,0.845,45510324.0
5335,South America,2022-12-01,Argentina,9727247.0,130025.0,31.9,16.2,27.7,76.67,110831274.0,72806.0,41400620.0,0.845,45510324.0
5336,South America,2022-12-02,Argentina,9727247.0,130025.0,31.9,16.2,27.7,76.67,110916365.0,85091.0,41401721.0,0.845,45510324.0
5337,South America,2022-12-03,Argentina,9727247.0,130025.0,31.9,16.2,27.7,76.67,110932914.0,16549.0,41401889.0,0.845,45510324.0
5338,South America,2022-12-04,Argentina,9739856.0,130034.0,31.9,16.2,27.7,76.67,110940016.0,7102.0,41401925.0,0.845,45510324.0
5339,South America,2022-12-05,Argentina,9739856.0,130034.0,31.9,16.2,27.7,76.67,111042122.0,102106.0,41402957.0,0.845,45510324.0
5340,South America,2022-12-06,Argentina,9739856.0,130034.0,31.9,16.2,27.7,76.67,111168012.0,125890.0,41404261.0,0.845,45510324.0
5341,South America,2022-12-07,Argentina,9739856.0,130034.0,31.9,16.2,27.7,76.67,111289000.0,120988.0,41405704.0,0.845,45510324.0
5342,South America,2022-12-08,Argentina,9739856.0,130034.0,31.9,16.2,27.7,76.67,111307296.0,18296.0,41405817.0,0.845,45510324.0
5343,South America,2022-12-09,Argentina,9739856.0,130034.0,31.9,16.2,27.7,76.67,111323740.0,16444.0,41405959.0,0.845,45510324.0
5344,South America,2022-12-10,Argentina,9739856.0,130034.0,31.9,16.2,27.7,76.67,111349303.0,25563.0,41406173.0,0.845,45510324.0
5345,South America,2022-12-11,Argentina,9766975.0,130041.0,31.9,16.2,27.7,76.67,111352263.0,2960.0,41406200.0,0.845,45510324.0
5346,South America,2022-12-12,Argentina,9766975.0,130041.0,31.9,16.2,27.7,76.67,111482908.0,130645.0,41407427.0,0.845,45510324.0
5347,South America,2022-12-13,Argentina,9766975.0,130041.0,31.9,16.2,27.7,76.67,111605929.0,123021.0,41408666.0,0.845,45510324.0
5348,South America,2022-12-14,Argentina,9766975.0,130041.0,31.9,16.2,27.7,76.67,111737163.0,131234.0,41410141.0,0.845,45510324.0
5349,South America,2022-12-15,Argentina,9766975.0,130041.0,31.9,16.2,27.7,76.67,111869723.0,132560.0,41411865.0,0.845,45510324.0
5350,South America,2022-12-16,Argentina,9766975.0,130041.0,31.9,16.2,27.7,76.67,112007949.0,138226.0,41413747.0,0.845,45510324.0
5351,South America,2022-12-17,Argentina,9766975.0,130041.0,31.9,16.2,27.7,76.67,112035857.0,27908.0,41414045.0,0.845,45510324.0
5352,South America,2022-12-18,Argentina,9829236.0,130080.0,31.9,16.2,27.7,76.67,112039926.0,4069.0,41414070.0,0.845,45510324.0
5353,South America,2022-12-19,Argentina,9829236.0,130080.0,31.9,16.2,27.7,76.67,112141818.0,101892.0,41415302.0,0.845,45510324.0
5354,South America,2022-12-20,Argentina,9829236.0,130080.0,31.9,16.2,27.7,76.67,112179683.0,37865.0,41415925.0,0.845,45510324.0
5355,South America,2022-12-21,Argentina,9829236.0,130080.0,31.9,16.2,27.7,76.67,112295316.0,115633.0,41417664.0,0.845,45510324.0
5356,South America,2022-12-22,Argentina,9829236.0,130080.0,31.9,16.2,27.7,76.67,112390600.0,95284.0,41419244.0,0.845,45510324.0
5357,South America,2022-12-23,Argentina,9829236.0,130080.0,31.9,16.2,27.7,76.67,112420265.0,29665.0,41419682.0,0.845,45510324.0
5358,South America,2022-12-24,Argentina,9829236.0,130080.0,31.9,16.2,27.7,76.67,112423057.0,2792.0,41419705.0,0.845,45510324.0
5359,South America,2022-12-25,Argentina,9891139.0,130124.0,31.9,16.2,27.7,76.67,112423406.0,349.0,41419705.0,0.845,45510324.0
5360,South America,2022-12-26,Argentina,9891139.0,130124.0,31.9,16.2,27.7,76.67,112536386.0,112980.0,41421377.0,0.845,45510324.0
5361,South America,2022-12-27,Argentina,9891139.0,130124.0,31.9,16.2,27.7,76.67,112671809.0,135423.0,41423357.0,0.845,45510324.0
5362,South America,2022-12-28,Argentina,9891139.0,130124.0,31.9,16.2,27.7,76.67,112799841.0,128032.0,41425502.0,0.845,45510324.0
5363,South America,2022-12-29,Argentina,9891139.0,130124.0,31.9,16.2,27.7,76.67,112901012.0,101171.0,41427440.0,0.845,45510324.0
5364,South America,2022-12-30,Argentina,9891139.0,130124.0,31.9,16.2,27.7,76.67,112924382.0,23370.0,41427844.0,0.845,45510324.0
5365,South America,2022-12-31,Argentina,9891139.0,130124.0,31.9,16.2,27.7,76.67,112925248.0,866.0,41427857.0,0.845,45510324.0
5366,South America,2023-01-01,Argentina,9963697.0,130171.0,31.9,16.2,27.7,76.67,112926034.0,786.0,41427872.0,0.845,45510324.0
5367,South America,2023-01-02,Argentina,9963697.0,130171.0,31.9,16.2,27.7,76.67,113016795.0,90761.0,41429254.0,0.845,45510324.0
5368,South America,2023-01-03,Argentina,9963697.0,130171.0,31.9,16.2,27.7,76.67,113124226.0,107431.0,41430925.0,0.845,45510324.0
5369,South America,2023-01-04,Argentina,9963697.0,130171.0,31.9,16.2,27.7,76.67,113241555.0,117329.0,41432923.0,0.845,45510324.0
5370,South America,2023-01-05,Argentina,9963697.0,130171.0,31.9,16.2,27.7,76.67,113347517.0,105962.0,41434826.0,0.845,45510324.0
5371,South America,2023-01-06,Argentina,9963697.0,130171.0,31.9,16.2,27.7,76.67,113449158.0,101641.0,41436690.0,0.845,45510324.0
5372,South America,2023-01-07,Argentina,9963697.0,130171.0,31.9,16.2,27.7,76.67,113465140.0,15982.0,41436934.0,0.845,45510324.0
5373,South America,2023-01-08,Argentina,10004679.0,130249.0,31.9,16.2,27.7,76.67,113470572.0,5432.0,41436988.0,0.845,45510324.0
5374,South America,2023-01-09,Argentina,10004679.0,130249.0,31.9,16.2,27.7,76.67,113558670.0,88098.0,41438627.0,0.845,45510324.0
5375,South America,2023-01-10,Argentina,10004679.0,130249.0,31.9,16.2,27.7,76.67,113646934.0,88264.0,41440577.0,0.845,45510324.0
5376,South America,2023-01-11,Argentina,10004679.0,130249.0,31.9,16.2,27.7,76.67,113735323.0,88389.0,41442697.0,0.845,45510324.0
5377,South America,2023-01-12,Argentina,10004679.0,130249.0,31.9,16.2,27.7,76.67,113817582.0,82259.0,41444700.0,0.845,45510324.0
5378,South America,2023-01-13,Argentina,10004679.0,130249.0,31.9,16.2,27.7,76.67,113898866.0,81284.0,41446544.0,0.845,45510324.0
5379,South America,2023-01-14,Argentina,10004679.0,130249.0,31.9,16.2,27.7,76.67,113914869.0,16003.0,41446787.0,0.845,45510324.0
5380,South America,2023-01-15,Argentina,10024095.0,130338.0,31.9,16.2,27.7,76.67,113920245.0,5376.0,41446847.0,0.845,45510324.0
5381,South America,2023-01-16,Argentina,10024095.0,130338.0,31.9,16.2,27.7,76.67,113983930.0,63685.0,41448422.0,0.845,45510324.0
5382,South America,2023-01-17,Argentina,10024095.0,130338.0,31.9,16.2,27.7,76.67,114037632.0,53702.0,41449979.0,0.845,45510324.0
5383,South America,2023-01-18,Argentina,10024095.0,130338.0,31.9,16.2,27.7,76.67,114093409.0,55777.0,41451682.0,0.845,45510324.0
5384,South America,2023-01-19,Argentina,10024095.0,130338.0,31.9,16.2,27.7,76.67,114137116.0,43707.0,41453031.0,0.845,45510324.0
5385,South America,2023-01-20,Argentina,10024095.0,130338.0,31.9,16.2,27.7,76.67,114186361.0,49245.0,41454509.0,0.845,45510324.0
5386,South America,2023-01-21,Argentina,10024095.0,130338.0,31.9,16.2,27.7,76.67,114195615.0,9254.0,41454665.0,0.845,45510324.0
5387,South America,2023-01-22,Argentina,10032709.0,130394.0,31.9,16.2,27.7,76.67,114198822.0,3207.0,41454711.0,0.845,45510324.0
5388,South America,2023-01-23,Argentina,10032709.0,130394.0,31.9,16.2,27.7,76.67,114239013.0,40191.0,41456020.0,0.845,45510324.0
5389,South America,2023-01-24,Argentina,10032709.0,130394.0,31.9,16.2,27.7,76.67,114280474.0,41461.0,41457380.0,0.845,45510324.0
5390,South America,2023-01-25,Argentina,10032709.0,130394.0,31.9,16.2,27.7,76.67,114322474.0,42000.0,41458811.0,0.845,45510324.0
5391,South America,2023-01-26,Argentina,10032709.0,130394.0,31.9,16.2,27.7,76.67,114364450.0,41976.0,41460150.0,0.845,45510324.0
5392,South America,2023-01-27,Argentina,10032709.0,130394.0,31.9,16.2,27.7,76.67,114402994.0,38544.0,41461215.0,0.845,45510324.0
5393,South America,2023-01-28,Argentina,10032709.0,130394.0,31.9,16.2,27.7,76.67,114411621.0,8627.0,41461332.0,0.845,45510324.0
5394,South America,2023-01-29,Argentina,10037135.0,130421.0,31.9,16.2,27.7,76.67,114416281.0,4660.0,41461376.0,0.845,45510324.0
5395,South America,2023-01-30,Argentina,10037135.0,130421.0,31.9,16.2,27.7,76.67,114451466.0,35185.0,41462544.0,0.845,45510324.0
5396,South America,2023-01-31,Argentina,10037135.0,130421.0,31.9,16.2,27.7,76.67,114486758.0,35292.0,41463704.0,0.845,45510324.0
5397,South America,2023-02-01,Argentina,10037135.0,130421.0,31.9,16.2,27.7,76.67,114522514.0,35756.0,41464881.0,0.845,45510324.0
5398,South America,2023-02-02,Argentina,10037135.0,130421.0,31.9,16.2,27.7,76.67,114553822.0,31308.0,41465885.0,0.845,45510324.0
5399,South America,2023-02-03,Argentina,10037135.0,130421.0,31.9,16.2,27.7,76.67,114588536.0,34714.0,41466875.0,0.845,45510324.0
5400,South America,2023-02-04,Argentina,10037135.0,130421.0,31.9,16.2,27.7,76.67,114596274.0,7738.0,41467011.0,0.845,45510324.0
5401,South America,2023-02-05,Argentina,10040329.0,130437.0,31.9,16.2,27.7,76.67,114599311.0,3037.0,41467044.0,0.845,45510324.0
5402,South America,2023-02-06,Argentina,10040329.0,130437.0,31.9,16.2,27.7,76.67,114628258.0,28947.0,41467983.0,0.845,45510324.0
5403,South America,2023-02-07,Argentina,10040329.0,130437.0,31.9,16.2,27.7,76.67,114657094.0,28836.0,41468966.0,0.845,45510324.0
5404,South America,2023-02-08,Argentina,10040329.0,130437.0,31.9,16.2,27.7,76.67,114686616.0,29522.0,41469981.0,0.845,45510324.0
5405,South America,2023-02-09,Argentina,10040329.0,130437.0,31.9,16.2,27.7,76.67,114716312.0,29696.0,41470967.0,0.845,45510324.0
5406,South America,2023-02-10,Argentina,10040329.0,130437.0,31.9,16.2,27.7,76.67,114746942.0,30630.0,41472035.0,0.845,45510324.0
5407,South America,2023-02-11,Argentina,10040329.0,130437.0,31.9,16.2,27.7,76.67,114754021.0,7079.0,41472187.0,0.845,45510324.0
5408,South America,2023-02-12,Argentina,10042136.0,130448.0,31.9,16.2,27.7,76.67,114757041.0,3020.0,41472218.0,0.845,45510324.0
5409,South America,2023-02-13,Argentina,10042136.0,130448.0,31.9,16.2,27.7,76.67,114779274.0,22233.0,41473029.0,0.845,45510324.0
5410,South America,2023-02-14,Argentina,10042136.0,130448.0,31.9,16.2,27.7,76.67,114804072.0,24798.0,41474013.0,0.845,45510324.0
5411,South America,2023-02-15,Argentina,10042136.0,130448.0,31.9,16.2,27.7,76.67,114830411.0,26339.0,41475053.0,0.845,45510324.0
5412,South America,2023-02-16,Argentina,10042136.0,130448.0,31.9,16.2,27.7,76.67,114856251.0,25840.0,41476067.0,0.845,45510324.0
5413,South America,2023-02-17,Argentina,10042136.0,130448.0,31.9,16.2,27.7,76.67,114882103.0,25852.0,41476947.0,0.845,45510324.0
5414,South America,2023-02-18,Argentina,10042136.0,130448.0,31.9,16.2,27.7,76.67,114888426.0,6323.0,41477079.0,0.845,45510324.0
5415,South America,2023-02-19,Argentina,10043308.0,130458.0,31.9,16.2,27.7,76.67,114891134.0,2708.0,41477106.0,0.845,45510324.0
5416,South America,2023-02-20,Argentina,10043308.0,130458.0,31.9,16.2,27.7,76.67,114893570.0,2436.0,41477150.0,0.845,45510324.0
5417,South America,2023-02-21,Argentina,10043308.0,130458.0,31.9,16.2,27.7,76.67,114894504.0,934.0,41477173.0,0.845,45510324.0
